"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,117384977,94740870,47,"C",45,,""
2018,117385001,94740895,51,"C",13,,""
2018,130348091,106115656,28,"C",18,,""
2018,117385052,94740935,23,"C",7,,""
2018,130348116,106119617,56,"C",20,,""
2018,130348117,106119617,47,"C",20,,""
2018,130353004,106123673,16,"C",13,,""
2018,130353005,106123673,35,"C",13,,""
2018,130353006,106123673,46,"C",13,,""
2018,130353015,106115691,56,"C",7,,""
2018,130348222,106119695,5,"C",25,,""
2018,130348223,106119695,47,"C",25,,""
2018,130357088,106123702,11,"C",7,,""
2018,117386094,94741825,49,"C",20,,"N"
2018,117386101,94741831,5,"C",5,,""
2018,117386103,94741839,23,"C",17,,""
2018,117386117,94741842,23,"C",17,,""
2018,117386142,94741857,44,"C",20,,""
2018,117386152,94741869,5,"C",18,,""
2018,130357155,106123768,16,"C",20,,""
2018,130348400,106123773,45,"C",20,,""
2018,130357164,106123776,16,"C",7,,""
2018,130357166,106123779,21,"C",20,,""
2018,117386197,94741919,23,"C",17,,""
2018,117386218,94741931,63,"C",20,,""
2018,130348422,106123787,5,"C",18,,""
2018,117386216,94741937,49,"C",20,,"N"
2018,117386220,94741932,49,"C",20,,"N"
2018,117386240,94741951,16,"C",13,,""
2018,117386241,94741951,35,"C",13,,""
2018,117386237,94741954,44,"C",20,,""
2018,130357178,106123794,16,"C",20,,""
2018,117386351,94742054,16,"C",13,,""
2018,117386345,94742047,47,"C",20,,""
2018,117386338,94742052,49,"C",3,,"N"
2018,130348437,106123796,27,"C",7,,""
2018,130357184,106115795,16,"C",20,,""
2018,130348442,106123800,16,"C",20,,""
2018,130348449,106123809,5,"C",20,,""
2018,130357200,106123812,47,"C",20,,""
2018,130353166,106123813,5,"C",20,,""
2018,130353167,106123813,49,"C",20,,"N"
2018,130357213,106119921,35,"C",13,,""
2018,117386611,94742283,35,"C",13,,""
2018,117386666,94742331,16,"C",13,,""
2018,117388954,94744375,5,"C",13,,""
2018,117388971,94744399,16,"C",23,,""
2018,117389875,94745202,44,"C",20,,""
2018,117389883,94745217,5,"C",13,,""
2018,117389878,94745223,16,"C",13,,""
2018,117384397,94740350,45,"C",10,,""
2018,117384436,94740373,27,"C",20,,""
2018,117384654,94740579,23,"C",8,,""
2018,117384686,94740607,51,"C",20,,""
2018,117384704,94740620,5,"C",20,,""
2018,117384707,94740627,51,"C",20,,""
2018,117384738,94740655,5,"C",20,,""
2018,117384748,94740667,5,"C",20,,""
2018,117384747,94740667,44,"C",20,,""
2018,117384984,94740874,46,"C",20,,""
2018,117385002,94740893,51,"C",20,,""
2018,117386017,94741751,45,"C",23,,""
2018,117386215,94741929,47,"C",24,,""
2018,117386231,94741953,13,"C",8,,""
2018,117386333,94742037,51,"C",20,,""
2018,117386617,94742286,27,"C",15,,""
2018,117386709,94742373,35,"C",13,,""
2018,117386706,94742373,16,"C",13,,""
2018,117386827,94742484,16,"C",13,,""
2018,117386831,94742484,35,"C",13,,""
2018,117388955,94744403,27,"C",20,,""
2018,117383602,94739683,16,"C",20,,""
2018,117383636,94739694,27,"C",20,,""
2018,117383627,94739694,39,"C",20,,""
2018,117383642,94739708,35,"C",13,,""
2018,117383640,94739708,16,"C",13,,""
2018,117384078,94740075,51,"C",20,,""
2018,117384088,94740083,51,"C",20,,""
2018,117384113,94740103,11,"C",7,,""
2018,117384125,94740116,41,"C",8,,""
2018,117384192,94740181,16,"C",13,,""
2018,117384189,94740181,35,"C",13,,""
2018,117384229,94740203,47,"C",20,,""
2018,117384614,94740543,49,"C",20,,"N"
2018,117384683,94740603,5,"C",15,,""
2018,117384699,94740619,45,"C",21,,""
2018,117384724,94740639,47,"C",41,,""
2018,117384962,94740856,45,"C",20,,""
2018,117384975,94740866,5,"C",18,,""
2018,117384990,94740880,49,"C",20,,"N"
2018,117386137,94741855,16,"C",13,,""
2018,117386141,94741867,23,"C",7,,""
2018,117386191,94741914,16,"C",13,,""
2018,117386646,94742321,46,"C",13,,""
2018,117386643,94742321,35,"C",13,,""
2018,117386641,94742321,39,"C",13,,""
2018,117386774,94742432,47,"C",3,,""
2018,117389877,94745212,51,"C",22,,""
2018,117386796,94742442,45,"C",7,,""
2018,117383617,94739678,5,"C",20,,""
2018,117384134,94740121,2,"C",21,,""
2018,117384185,94740168,49,"C",20,,"F"
2018,117384186,94740168,5,"C",20,,""
2018,117384308,94740277,51,"C",11,,""
2018,117384979,94740879,5,"C",5,,""
2018,117386066,94741803,14,"C",20,,""
2018,117386087,94741814,49,"C",20,,"N"
2018,117386190,94741925,63,"C",47,,""
2018,117384067,94740069,5,"C",38,,""
2018,117384118,94740117,47,"C",20,,""
2018,117384302,94740267,41,"C",23,,""
2018,117383628,94739695,14,"C",18,,""
2018,117384206,94740180,5,"C",13,,""
2018,117384749,94740666,23,"C",8,,""
2018,117385013,94740904,45,"C",18,,""
2018,117386026,94741775,14,"C",20,,""
2018,117386177,94741894,35,"C",23,,""
2018,117384956,94740850,16,"C",13,,""
2018,117386028,94741779,49,"C",3,,"F"
2018,130356945,106123568,2,"C",2,,""
2018,130347994,106119504,49,"C",24,,"F"
2018,130352920,106115617,47,"C",20,,""
2018,130357008,106119576,27,"C",15,,""
2018,130348067,106119576,51,"C",15,,""
2018,130352958,106119582,51,"C",25,,""
2018,130357018,106123620,28,"C",13,,""
2018,130348125,106119623,44,"C",47,,""
2018,130352992,106123665,27,"C",20,,""
2018,130348217,106123684,51,"C",31,,""
2018,130353034,106123692,23,"C",8,,""
2018,130353065,106123726,47,"C",18,,""
2018,130353109,106123764,39,"C",13,,""
2018,130357151,106123766,27,"C",20,,""
2018,130357169,106123782,16,"C",15,,""
2018,130348417,106123783,27,"C",20,,""
2018,130357186,106115797,39,"C",20,,""
2018,130348440,106115797,16,"C",20,,""
2018,130357187,106115799,16,"C",13,,""
2018,130357188,106115799,35,"C",13,,""
2018,130357203,106123815,49,"C",20,,"N"
2018,130357212,106119921,16,"C",13,,""
2018,130357214,106123818,16,"C",20,,""
2018,130348475,106119928,51,"C",13,,""
2018,117383594,94739656,35,"C",23,,""
2018,117383601,94739659,35,"C",13,,""
2018,117383600,94739659,16,"C",13,,""
2018,117383619,94739677,44,"C",30,,""
2018,130357221,106123823,41,"C",47,,""
2018,117383707,94739765,49,"A",28,,"N"
2018,130357222,106123826,47,"C",20,,""
2018,130348482,106115825,5,"C",20,,""
2018,117384116,94740108,23,"C",17,,""
2018,117384139,94740127,51,"C",20,,""
2018,117384168,94740152,41,"C",18,,""
2018,117384158,94740152,14,"C",18,,""
2018,117384182,94740164,5,"C",13,,""
2018,117384215,94740195,16,"C",23,,""
2018,117384218,94740195,35,"C",23,,""
2018,117384286,94740256,5,"C",20,,""
2018,117389860,94745195,47,"C",7,,""
2018,117389880,94745213,51,"C",22,,""
2018,117383731,94739783,21,"C",20,,""
2018,117384148,94740135,51,"C",20,,""
2018,117384149,94740135,5,"C",20,,""
2018,117384655,94740580,47,"C",40,,""
2018,117386194,94741915,51,"C",20,,""
2018,117387993,94743534,51,"C",13,,""
2018,117389873,94745204,49,"C",20,,"F"
2018,117386636,94742311,35,"C",13,,""
2018,117386633,94742311,16,"C",13,,""
2018,117383586,94739648,5,"C",20,,""
2018,117383635,94739691,46,"C",20,,""
2018,117384087,94740086,11,"C",2,,""
2018,117384401,94740351,44,"C",20,,""
2018,117384434,94740390,5,"C",13,,""
2018,117384439,94740390,21,"C",13,,""
2018,117384664,94740583,51,"C",20,,""
2018,117384736,94740656,47,"C",20,,""
2018,117386075,94741807,35,"C",38,,""
2018,117386096,94741819,41,"C",21,,""
2018,117386105,94741830,51,"C",20,,""
2018,117386110,94741843,41,"C",20,,""
2018,117386118,94741870,16,"C",13,,""
2018,117386126,94741870,35,"C",13,,""
2018,117386168,94741885,47,"C",20,,""
2018,117386211,94741930,35,"C",16,,""
2018,117386209,94741930,16,"C",16,,""
2018,139076415,113898393,16,"C",13,,""
2018,139076419,113898397,16,"C",13,,""
2018,137875767,112829867,23,"C",8,,""
2018,138795039,113658798,45,"C",10,,""
2018,137878328,112836631,16,"C",35,,""
2018,137882136,112836644,16,"C",20,,""
2018,137882138,112836644,35,"C",20,,""
2018,137883046,112830602,23,"C",24,,""
2018,137886686,112837556,49,"C",20,,"N"
2018,137883264,112830731,44,"C",20,,""
2018,137883309,112834098,41,"C",20,,""
2018,137886888,112830861,2,"C",13,,""
2018,137883692,112838010,23,"C",43,,""
2018,137887098,112838036,14,"C",18,,""
2018,138653802,113524829,63,"C",7,,""
2018,138653801,113524829,41,"C",7,,""
2018,138653859,113524875,23,"C",8,,""
2018,138653860,113524876,44,"C",5,,""
2018,139258940,114050322,23,"C",8,,""
2018,138653771,113524801,5,"C",20,,""
2018,138653770,113524801,49,"C",20,,"F"
2018,138653772,113524802,45,"C",16,,""
2018,138653773,113524802,5,"C",16,,""
2018,138653813,113524840,29,"C",13,,""
2018,138653814,113524840,51,"C",13,,""
2018,138653815,113524841,45,"C",23,,""
2018,138653817,113524842,5,"C",14,,""
2018,138653816,113524842,49,"C",14,1,"N"
2018,138653818,113524843,2,"C",47,,""
2018,138653819,113524844,51,"C",41,,""
2018,139039589,113874005,49,"C",20,,"N"
2018,139039590,113874005,14,"C",20,,""
2018,140301210,115411132,63,"C",24,,""
2018,138796084,113659725,39,"C",20,,""
2018,138796126,113659760,49,"C",8,,"N"
2018,130348059,106123615,47,"C",25,,""
2018,130348082,106119593,27,"C",20,,""
2018,130357026,106123628,27,"C",25,,""
2018,130357039,106123646,23,"C",8,,""
2018,130357069,106123679,56,"C",7,,""
2018,130357087,106123701,23,"C",24,,""
2018,130348360,106123760,16,"C",46,,""
2018,130348394,106119834,49,"C",20,,"F"
2018,130357168,106123781,16,"C",20,,""
2018,130357174,106123789,51,"C",20,,""
2018,130357177,106123791,14,"C",25,,""
2018,130348432,106115790,45,"C",18,,""
2018,130357193,106115805,14,"C",31,,""
2018,130348505,106123838,44,"C",20,,""
2018,130358049,106124633,5,"C",18,,""
2018,130358137,106124720,45,"C",24,,""
2018,130350033,106124740,49,"C",20,,"N"
2018,130358181,106124759,21,"C",18,,""
2018,130350114,106124764,5,"C",18,,""
2018,130358185,106124766,23,"C",8,,""
2018,130358187,106124767,51,"C",20,,""
2018,130354194,106131367,23,"C",7,,""
2018,130358195,106124775,11,"C",2,,""
2018,130350127,106124775,2,"C",2,,""
2018,130358198,106124776,11,"A",2,,""
2018,130358203,106124779,21,"C",20,,""
2018,130354224,106126848,45,"C",18,,""
2018,130350176,106124795,45,"C",19,,""
2018,130350177,106124795,5,"C",20,,""
2018,130358243,106124815,21,"C",23,,""
2018,130358249,106124821,11,"C",2,,""
2018,130350260,106131477,23,"C",7,,""
2018,130354361,106124877,45,"C",24,,""
2018,130354423,106124927,5,"C",18,,""
2018,130354456,106124959,23,"C",23,,""
2018,130358378,106124960,21,"C",20,,""
2018,130350639,106124969,49,"C",20,,"N"
2018,130354466,106131796,51,"C",20,,""
2018,130354467,106131796,47,"C",20,,""
2018,130354476,106127056,16,"C",14,,""
2018,130350651,106127056,35,"C",14,,""
2018,130358424,106127077,51,"C",20,,""
2018,130350689,106125011,47,"C",6,,""
2018,130358444,106127094,16,"C",13,,""
2018,130354538,106127107,45,"C",6,,""
2018,130354539,106131880,49,"C",20,,"N"
2018,130354545,106125040,5,"C",20,,""
2018,130350735,106125040,51,"C",20,,""
2018,130358467,106125048,51,"C",20,,""
2018,130358486,106131920,45,"C",20,,""
2018,130358502,106131937,5,"C",4,,""
2018,130350809,106125083,49,"C",20,,"N"
2018,130358515,106125094,35,"C",13,,""
2018,130358525,106127163,45,"C",20,,""
2018,130350830,106125111,5,"C",25,,""
2018,130358539,106125114,5,"C",20,,""
2018,130358042,106124629,45,"C",20,,""
2018,130354052,106124647,5,"C",20,,""
2018,130349892,106124672,49,"C",19,1,"N"
2018,130350012,106124732,23,"C",8,,""
2018,130358162,106124738,23,"C",8,,""
2018,130350047,106124746,5,"C",13,,""
2018,130358168,106124749,2,"C",20,,""
2018,130358176,106124753,47,"C",8,,""
2018,130354204,106131382,21,"C",18,,""
2018,130350147,106131390,23,"C",7,,""
2018,130358212,106124788,18,"C",21,,""
2018,130358242,106124814,51,"C",20,,""
2018,130354270,106124827,14,"C",18,,""
2018,130354269,106124827,5,"C",18,,""
2018,130350258,106126884,47,"C",20,,""
2018,130350261,106126889,23,"C",8,,""
2018,130350422,106131609,49,"C",20,,"F"
2018,130350614,106124948,45,"C",23,,""
2018,130358361,106124952,45,"C",20,,""
2018,130354453,106127037,49,"C",20,,"N"
2018,130358395,106124978,44,"C",20,,""
2018,130354473,106131803,5,"C",20,,""
2018,130354477,106124982,39,"C",13,,""
2018,130350690,106125013,45,"C",10,,""
2018,130350705,106131859,51,"C",20,,""
2018,130354543,106127115,27,"C",20,,""
2018,130354546,106125039,45,"C",20,,""
2018,130354547,106125043,51,"C",20,,""
2018,130358482,106125066,49,"C",20,,"N"
2018,130354577,106125074,23,"C",23,,""
2018,130354592,106127157,51,"C",10,,""
2018,126351655,102571682,5,"C",20,,""
2018,126348357,102566878,35,"C",13,,""
2018,126345513,102571704,16,"C",13,,""
2018,126351684,102571710,45,"C",20,,""
2018,126345539,102576469,5,"C",8,,""
2018,126351717,102566906,5,"C",5,,""
2018,126351764,102566934,28,"C",20,,""
2018,126348437,102566934,39,"C",20,,""
2018,126345587,102566934,16,"C",20,,""
2018,126345595,102571781,49,"C",20,,"N"
2018,126351817,102576549,16,"C",20,,""
2018,126348474,102576551,49,"C",19,3,"F"
2018,126348483,102576557,14,"C",13,,""
2018,126348485,102566973,51,"C",20,,""
2018,126345640,102571823,35,"C",14,,""
2018,126345639,102571823,16,"C",14,,""
2018,126345653,102566994,49,"C",5,,"F"
2018,126348557,102567021,11,"C",2,,""
2018,126345714,102576645,16,"C",13,,""
2018,126345715,102576645,35,"C",13,,""
2018,126345741,102567066,16,"C",20,,""
2018,126348624,102567066,35,"C",20,,""
2018,126352021,102567123,41,"C",8,,""
2018,126345836,102567155,51,"C",11,,""
2018,126352074,102567160,45,"C",12,,""
2018,126352101,102572014,47,"C",41,,""
2018,126352109,102572024,23,"C",8,,""
2018,126348762,102567195,45,"C",20,,""
2018,126352164,102572067,27,"C",20,,""
2018,126352172,102572074,49,"C",20,,"N"
2018,126345939,102567249,51,"C",21,,""
2018,126348858,102576873,49,"C",20,,"N"
2018,126352224,102576873,14,"C",18,,""
2018,126345955,102567271,23,"C",8,,""
2018,126352233,102576880,16,"C",13,,""
2018,126352235,102576880,35,"C",13,,""
2018,126348868,102576887,23,"C",43,,""
2018,126348874,102576893,49,"C",20,,"N"
2018,126352270,102572142,45,"C",23,,""
2018,126345998,102576920,35,"C",8,,""
2018,126352271,102576920,23,"C",8,,""
2018,126346011,102572150,45,"C",20,,""
2018,126346075,102567369,39,"C",13,,""
2018,126348987,102567388,51,"C",20,,""
2018,126349047,102567438,5,"C",21,,""
2018,126352385,102567438,49,"C",21,,"N"
2018,126349056,102567444,5,"C",22,,""
2018,126349055,102567444,7,"C",22,,""
2018,126349072,102572287,36,"C",1,,""
2018,126356178,102567482,51,"C",21,,""
2018,126352442,102577079,14,"C",20,,""
2018,126349127,102567503,14,"C",18,,""
2018,126352468,102577108,23,"C",8,,""
2018,126352476,102567534,14,"C",18,,""
2018,126349158,102567534,5,"C",18,,""
2018,126356255,102567554,56,"C",20,,""
2018,126349202,102567574,49,"C",18,,"F"
2018,126349257,102567600,11,"C",12,,""
2018,126352567,102572436,39,"C",18,,""
2018,126349275,102577218,45,"C",23,,""
2018,126356343,102577226,2,"C",47,,""
2018,126352590,102577236,47,"C",20,,""
2018,126352600,102572469,23,"C",12,,""
2018,126349309,102567649,16,"C",20,,""
2018,126349317,102567658,45,"C",7,,""
2018,126349326,102577262,16,"C",25,,""
2018,126349325,102577262,5,"C",25,,""
2018,126356384,102567668,14,"C",20,,""
2018,126356406,102567690,62,"C",20,,""
2018,126356409,102572525,14,"C",18,,""
2018,141614151,116607987,23,"C",8,,""
2018,141512361,116509982,46,"C",43,,""
2018,141512362,116509982,23,"C",43,,""
2018,141512363,116509983,27,"C",20,,""
2018,141858083,116821580,35,"C",13,,""
2018,141858082,116821580,16,"C",13,,""
2018,141858084,116821580,39,"C",13,,""
2018,141858098,116821593,51,"C",46,,""
2018,126349411,102572561,49,"C",20,,"N"
2018,126352712,102567754,45,"C",20,,""
2018,126349467,102567797,47,"C",23,,""
2018,126352788,102567816,21,"C",24,,""
2018,126352793,102577399,47,"C",8,,""
2018,126349517,102567826,41,"C",20,,""
2018,126349524,102567836,26,"C",20,,""
2018,126356648,102567890,51,"C",15,,""
2018,126356664,102567899,16,"C",13,,""
2018,126349585,102567899,35,"C",13,,""
2018,126349622,102567926,16,"C",13,,""
2018,126352916,102572741,51,"C",20,,""
2018,126352997,102577556,23,"C",7,,""
2018,126356810,102568051,23,"C",8,,""
2018,126349750,102568057,45,"C",20,,""
2018,126356827,102577574,45,"C",23,,""
2018,126356849,102568084,14,"A",25,,""
2018,126353054,102572871,47,"C",20,,""
2018,126356882,102568109,51,"C",20,,""
2018,126356923,102577624,51,"C",22,,""
2018,126353085,102568150,41,"C",20,,""
2018,126349824,102568150,45,"C",20,,""
2018,126353096,102568158,7,"C",18,,""
2018,126356960,102577651,23,"C",12,,""
2018,126353132,102572948,23,"C",43,,""
2018,126349879,102568188,23,"C",43,,""
2018,126356975,102577668,5,"C",20,,""
2018,126349892,102572961,45,"C",7,,""
2018,126357038,102577712,14,"C",13,,""
2018,126353247,102577756,49,"C",19,2,"N"
2018,126340424,102555820,39,"C",20,,""
2018,126347373,102555824,23,"C",7,,""
2018,126344392,102555829,11,"C",21,,""
2018,126344397,102565311,17,"C",12,,""
2018,126352646,102572532,16,"C",13,,""
2018,126344411,102560979,5,"C",5,,""
2018,126347409,102565334,49,"C",20,,"F"
2018,126340503,102561007,2,"C",20,,""
2018,126340532,102555894,16,"C",41,,""
2018,126340555,102565421,14,"C",13,,""
2018,126340571,102555915,16,"C",13,,""
2018,126344514,102566069,35,"C",41,,""
2018,126344530,102565455,5,"C",18,,""
2018,126347537,102565477,27,"C",13,,""
2018,126340617,102565477,51,"C",13,,""
2018,126344559,102566105,49,"C",19,1,"F"
2018,126344565,102566112,16,"C",13,,""
2018,126344567,102566112,46,"C",13,,""
2018,126344574,102566124,23,"C",8,,""
2018,126347566,102566135,5,"C",13,,""
2018,126340680,102566162,35,"C",20,,""
2018,126344634,102566162,16,"C",20,,""
2018,126340713,102566187,2,"C",20,,""
2018,126352927,102567960,16,"C",13,,""
2018,126344694,102566204,36,"C",20,,""
2018,126340760,102565594,62,"C",20,,""
2018,126352647,102572532,35,"C",13,,""
2018,126344731,102566228,7,"C",18,,""
2018,126340826,102566239,49,"C",20,,"N"
2018,126344761,102565666,45,"C",20,,""
2018,126344773,102566264,16,"C",13,,""
2018,126344792,102566282,45,"C",20,,""
2018,126344820,102571114,21,"C",17,,""
2018,126340915,102571114,7,"C",20,,""
2018,126344826,102565732,41,"C",43,,""
2018,126340933,102566320,45,"C",18,,""
2018,126344829,102571120,11,"C",8,,""
2018,126344838,102566328,23,"C",8,,""
2018,126347738,102565753,45,"C",20,,""
2018,126344845,102566334,46,"C",13,,""
2018,126340964,102566334,51,"C",13,,""
2018,126340996,102565787,36,"C",43,,""
2018,126349397,102572545,5,"C",13,,""
2018,126344882,102565815,16,"C",13,,""
2018,126344892,102565823,27,"C",20,,""
2018,126344891,102565823,49,"C",20,,"F"
2018,126341043,102566400,5,"C",20,,""
2018,126356765,102572793,2,"A",25,,""
2018,126347819,102571189,16,"C",13,,""
2018,126347818,102571189,35,"C",13,,""
2018,126347840,102566433,23,"C",8,,""
2018,126347901,102565945,26,"C",20,,""
2018,126347911,102566498,51,"C",14,,""
2018,126345058,102571310,47,"C",8,,""
2018,126351223,102565999,2,"A",20,,""
2018,126345095,102566548,47,"C",8,,""
2018,126345168,102576107,51,"C",20,,""
2018,126351341,102566608,47,"C",45,,""
2018,126351352,102566613,51,"C",20,,""
2018,126348074,102576145,16,"C",13,,""
2018,126348088,102571442,5,"C",13,,""
2018,126351405,102566649,47,"C",25,,""
2018,126345261,102566672,51,"C",13,,""
2018,126351435,102576212,16,"C",13,,""
2018,126351438,102576215,14,"C",25,,""
2018,126348160,102566692,14,"C",18,,""
2018,126348179,102576251,44,"C",20,,""
2018,126351528,102571562,21,"C",20,,""
2018,126348205,102571566,11,"C",47,,""
2018,126345380,102566755,41,"C",47,,""
2018,126345394,102566764,47,"C",20,,""
2018,126345416,102571613,5,"C",18,,""
2018,126345417,102571613,14,"C",18,,""
2018,126351569,102576340,28,"C",18,,""
2018,126345419,102576340,35,"C",18,,""
2018,126351571,102576340,46,"C",18,,""
2018,126348259,102571624,41,"C",8,,""
2018,126351584,102566795,28,"C",13,,""
2018,126348265,102566795,49,"C",20,,"N"
2018,126348269,102566798,21,"C",7,,""
2018,126345446,102566807,47,"C",25,,""
2018,126348290,102566816,47,"C",20,,""
2018,126351601,102576375,2,"C",20,,""
2018,126348297,102566822,11,"C",13,,""
2018,126345458,102566825,49,"C",20,,"N"
2018,126351622,102566841,56,"C",20,,""
2018,126349450,102567776,44,"C",20,,""
2018,126352743,102567779,46,"C",13,,""
2018,126352763,102572621,5,"C",19,,""
2018,126349638,102567944,47,"C",20,,""
2018,126356724,102567960,35,"C",13,,""
2018,126356779,102568021,16,"C",13,,""
2018,126349738,102568040,23,"C",8,,""
2018,126353044,102577595,45,"C",20,,""
2018,126356879,102568108,21,"A",20,,""
2018,126356888,102568113,45,"C",20,,""
2018,126356938,102568154,21,"C",20,,""
2018,126356942,102568155,5,"C",13,,""
2018,126353112,102572934,23,"C",43,,""
2018,126353131,102572947,44,"C",8,,""
2018,126349874,102572947,23,"C",8,,""
2018,126356978,102568201,14,"A",18,,""
2018,126356979,102568201,5,"C",18,,""
2018,126349888,102572957,23,"C",43,,""
2018,126353157,102568215,5,"C",20,,""
2018,126353167,102568226,35,"C",13,,""
2018,126353192,102577714,47,"C",24,,""
2018,126357045,102568263,23,"C",7,,""
2018,126353222,102577738,47,"C",41,,""
2018,126353227,102568280,2,"C",20,,""
2018,126349960,102573039,17,"C",20,,""
2018,126357097,102573046,28,"C",25,,""
2018,126349984,102568317,35,"C",13,,""
2018,126349992,102573076,14,"C",20,,""
2018,126357135,102577789,45,"C",23,,""
2018,126353304,102568342,45,"C",1,,""
2018,126353309,102573091,44,"C",25,,""
2018,126350015,102568352,13,"C",21,,""
2018,126357162,102577815,18,"C",12,,""
2018,126345263,102571486,14,"C",20,,""
2018,126351443,102571499,51,"C",20,,""
2018,126348172,102571526,45,"C",20,,""
2018,126351498,102576265,14,"A",20,,""
2018,126348193,102566720,5,"C",18,,""
2018,126348194,102576275,5,"C",20,,""
2018,126351506,102576275,47,"C",20,,""
2018,126345353,102571559,14,"C",14,,""
2018,126351539,102566752,21,"C",25,,""
2018,126345392,102571589,45,"C",24,,""
2018,126351552,102576315,41,"C",25,,""
2018,126348232,102566775,21,"C",20,,""
2018,126345398,102566775,49,"C",20,,"N"
2018,126345418,102576337,28,"C",10,,""
2018,126345425,102566789,5,"C",21,,""
2018,126345426,102566789,49,"C",21,,"N"
2018,126351598,102566814,2,"C",20,,""
2018,126348295,102576373,51,"C",25,,""
2018,126351614,102576386,5,"C",20,,""
2018,126351625,102566845,47,"C",18,,""
2018,126348318,102566852,14,"C",33,,""
2018,126351638,102566854,16,"C",20,,""
2018,126349398,102567721,5,"C",13,,""
2018,126349428,102567762,45,"C",20,,""
2018,126356522,102572606,5,"C",7,,""
2018,126356527,102567788,44,"C",20,,""
2018,126352758,102567796,5,"C",25,,""
2018,126352771,102577378,44,"C",20,,""
2018,126352770,102577378,49,"C",20,,"N"
2018,126356569,102577404,47,"C",20,,""
2018,126356589,102567856,23,"C",8,,""
2018,126349540,102567859,45,"C",25,,""
2018,126349577,102567891,51,"C",20,,""
2018,126349602,102577473,2,"C",20,,""
2018,126356676,102577473,11,"C",20,,""
2018,126349642,102567948,23,"C",17,,""
2018,126349653,102577511,23,"C",8,,""
2018,126349714,102568014,41,"C",8,,""
2018,126356832,102572846,41,"C",8,,""
2018,126349779,102568090,5,"C",5,,""
2018,126356869,102568096,61,"A",20,,""
2018,126356893,102572880,49,"C",20,,"N"
2018,126356902,102568120,45,"C",8,,""
2018,126356910,102568129,47,"C",20,,""
2018,126349820,102568148,23,"C",43,,""
2018,126353088,102577631,23,"C",43,,""
2018,126353099,102577641,45,"C",20,,""
2018,126353155,102572964,5,"C",13,,""
2018,126349919,102568246,27,"C",20,,""
2018,126353193,102568258,14,"C",20,,""
2018,126357054,102577726,49,"C",20,,"N"
2018,126349946,102577750,49,"C",20,,"N"
2018,126357093,102577766,2,"C",14,,""
2018,126353264,102573048,51,"C",20,,""
2018,126350030,102577816,47,"C",41,,""
2018,126341081,102566425,23,"C",8,,""
2018,126341087,102566432,49,"A",20,,"F"
2018,126347847,102565877,47,"C",40,,""
2018,126341100,102565882,5,"C",41,,""
2018,126344972,102571231,16,"C",30,,""
2018,126347864,102565898,2,"C",25,,""
2018,126344989,102565910,21,"C",18,,""
2018,126345012,102566481,47,"C",18,,""
2018,126345014,102565947,16,"C",40,,""
2018,126347906,102566491,45,"C",23,,""
2018,126345075,102571327,16,"C",18,,""
2018,126347977,102566544,41,"C",12,,""
2018,126347989,102571348,23,"C",8,,""
2018,126351279,102566564,14,"A",20,,""
2018,126351346,102566609,51,"C",20,,""
2018,126351356,102576138,5,"C",20,,""
2018,126351367,102566626,41,"C",24,,""
2018,126345237,102566642,27,"C",20,,""
2018,126351418,102576199,35,"C",20,,""
2018,126351417,102576199,16,"C",20,,""
2018,126345271,102566677,2,"C",20,,""
2018,126345303,102571522,43,"C",20,,""
2018,126348185,102576257,49,"C",19,2,"F"
2018,126351500,102566716,51,"C",20,,""
2018,126348195,102576276,45,"C",20,,""
2018,126348196,102576277,5,"C",20,,""
2018,126351518,102566729,14,"C",20,,""
2018,126345351,102566736,14,"C",20,,""
2018,126345355,102566737,47,"C",20,,""
2018,126345370,102566745,23,"C",8,,""
2018,126348216,102566757,5,"C",20,,""
2018,126345389,102571584,16,"C",13,,""
2018,126345395,102576313,47,"C",35,,""
2018,126345402,102566776,14,"C",18,,""
2018,126348236,102576328,14,"C",13,,""
2018,126345420,102566787,47,"C",18,,""
2018,126345435,102566793,2,"C",20,,""
2018,126348268,102571627,39,"C",30,,""
2018,126345440,102576363,49,"C",20,,"N"
2018,126348292,102566817,8,"C",20,,""
2018,126351612,102566826,5,"C",5,,""
2018,126352657,102567709,47,"C",20,,""
2018,126349410,102572560,5,"C",13,,""
2018,126356476,102577337,5,"C",20,,""
2018,126349420,102577337,49,"C",20,,"F"
2018,126356487,102572581,45,"C",20,,""
2018,126349442,102577356,49,"C",20,,"N"
2018,126356506,102577356,16,"C",20,,""
2018,126349470,102577376,16,"C",18,,""
2018,126352765,102577376,28,"C",18,,""
2018,126352768,102577376,39,"C",18,,""
2018,126349492,102567813,47,"C",20,,""
2018,126356561,102567828,2,"C",14,,""
2018,126352808,102572657,39,"C",20,,""
2018,126352823,102567854,23,"A",8,,""
2018,126352833,102572672,45,"C",20,,""
2018,126356610,102577434,47,"C",25,,""
2018,126356618,102577438,5,"C",16,,""
2018,126356616,102577438,47,"C",16,,""
2018,126352843,102572684,16,"C",13,,""
2018,126352866,102567898,16,"C",13,,""
2018,126356660,102567898,35,"C",13,,""
2018,126349616,102567919,51,"C",13,,""
2018,126356699,102567924,2,"C",47,,""
2018,126352921,102572743,14,"C",25,,""
